DefeatEnemy#4,"""邪魔ものは、いなくなったの。<br>これでゆっくり歩けるの"""
LevelUp#4,"""Siento el poder..."""
InvokeSkill1#4,"""Ahi tienes"""
InvokeSkill2#4,"""¡Que pasa! \u3000"""
InvokeSkill3#4,"""Energia... ¡liberacion!"""
PBFull#4,"""Ahora... ¡puedes hacerlo!"""
PBRelease#4,"""¡El poder... se desborda...!"""
Avoid#4,"""guau guau"""
HealSelf#4,"""Lleno de energia..."""
BuffSelf#4,"""¡Hare lo mejor que pueda!"""
HealOther#4,"""¿Estas bien?"""
BuffOther#4,"""Buena suerte..."""
QuestStart1#4,"""Voy. juntos……"""
QuestEnd1#4,"""Eh... ¿esta terminado?"""
IncidentStart#4,"""なになに？<br>どうしたの？"""
IncidentSuccess#4,"""がんばった？<br>えへへ……"""
IncidentFailure#4,"""Que triste..."""
PSE#4,"""¡Guau! \u3000PSE!"""
PSELevelUp#4,"""Parece que el PSE se ha fortalecido."""
PSEBurst#4,"""やったあ！<br>バーストしたの！"""
HP30#4,"""No tengo suficiente energia..."""
HP10#4,"""お願い……<br>くっついてて……"""
ItemRare#4,"""¿Es algo raro?"""
DamageSmall#4,"""Yo quiero..."""
DamageMiddle#4,"""quiero que pares..."""
DamageLarge#4,"""¡Guau!"""
Trap#4,"""あれ……？<br>動けないの……"""
ThankTrapRescue#4,"""ほっ……<br>助かったの"""
TrapRescueOther#4,"""とれた？<br>よかったの！"""
MemberDamaged#4,"""¿Estas bien?"""
MemberDead#4,"""Que tengo que hacer..."""
AbilityExe#4,"""Energia...Llenado completado..."""
AbilitySpecial#4,"""見てて……<br>私の……全力！"""
Resurrect#4,"""Todavia lo estoy intentando..."""
PartyJoin#4,"""/ci2 1 Espero poder encontrar algunas piedras interesantes..."""
Marvelous#4,"""Puedo confiar en ello..."""
IncidentJsApcBegin#4,"""/ci2 1 助けてほしいの……<br>迷子なの"""
IncidentJsApcFailure#4,"""あっちの方に<br>いい石が落ちてるかも。<br>行ってみるの……"""
IncidentJsApcSuccess#4,"""/ci2 1 ありがとうなの。<br>わたし、また石を探しに行くの"""
IncidentJsApcBeginEvo#4,"""/ci2 2 あれ……？<br>増えてる気がするの"""
EnemyWeak#5,"""Puedo permitirmelo ☆"""
EnemyLarge#5,"""Es Hechara ☆"""
EnemyBoss#5,"""大きければいいってもんじゃ<br>ありませんよ！"""
EnemyRare#5,"""あれって、めずらしい子ですよね！<br>へへ、もらっちゃいましょう☆"""
EnemyBoost#5,"""……ちょっと厄介そうですね。<br>気を引き締めていきましょう！"""
DestroyEnemy1#5,"""Ehen☆"""
DestroyEnemy2#5,"""lo hice ☆"""
DestroyEnemy3#5,"""Es magia misteriosa ☆"""
CondFreeze#5,"""¡Oye, esta lleno! \u3000"""
CondBurn#5,"""¡Acchichi!"""
CondShock#5,"""Jaja, estoy entumecido..."""
CondPoison#5,"""Uf, se siente tan mal..."""
CondPanic#5,"""ハロウィンの魔女マジカル★シエラが<br>ほうきの妖精マロウィンと共に大活躍！<br>あなたのハートにジャストアタック☆"""
CondStan#5,"""¡Oh, no puedo moverme!"""
CondMirage#5,"""¡Vaya, no puedo verlo!"""
Die#5,"""Hay tantas cosas que quiero hacer..."""
ThankHeal#5,"""Gracias ☆"""
ThankBuff#5,"""Hola☆"""
ThankCure#5,"""¡Gracias por su ayuda!"""
DefeatEnemy#5,"""次は何が待ってるんでしょう？<br>楽しみですね☆"""
LevelUp#5,"""¡Elevar a mismo nivel! ¿Bien?"""
InvokeSkill1#5,"""Por favor pruebalo ☆"""
InvokeSkill2#5,"""yo voy ☆"""
InvokeSkill3#5,"""Adios ☆"""
TechFire#0,"""Hotahoka☆¡Fuego!"""
TechIce#0,"""Marque ☆ ¡Helado!"""
TechThunder#0,"""Bilibili☆¡Trueno!"""
TechWind#0,"""Fluffy☆¡Viento!"""
TechLight#0,"""¡Iluminacion brillante ☆!"""
TechDark#0,"""Moyamoya☆¡Oscuridad!"""
PBFull#5,"""マジカル★シエラのふしぎな魔法で<br>とっておきの、召喚しちゃいます☆"""
PBRelease#5,"""¡Lo guardare y me ire!"""
Avoid#5,"""Es un desperdicio ☆"""
HealSelf#5,"""¡Magico ☆ Curacion!"""
BuffSelf#5,"""Magico ☆ ¡Enciende!"""
HealOther#5,"""¡Magico ☆ Curacion!"""
BuffOther#5,"""Magico ☆ ¡Enciende!"""
QuestStart1#5,"""行きましょう！<br>私もがんばりますよっ！"""
QuestEnd1#5,"""お疲れさまでした！<br>また連れてってくださいね☆"""
IncidentStart#5,"""何かが起こる予感がします……<br>注意してください！"""
IncidentSuccess#5,"""バッチリです！<br>お疲れさまでした☆"""
IncidentFailure#5,"""L-lo siento..."""
PSE#5,"""Ah, es PSE☆"""
PSELevelUp#5,"""¡PSE, enciendelo!"""
PSEBurst#5,"""きましたよ！<br>ＰＳＥバースト☆"""
HP30#5,"""痛いです痛いです！<br>マジカル★シエラ、大ピンチです！"""
HP10#5,"""Ah, puedo ver las estrellas...☆"""
ItemRare#5,"""いいもの、手に入れましたね！<br>おめでとうございます☆"""
DamageSmall#5,"""¡Alli estaba!"""
DamageMiddle#5,"""¡Mmmya!"""
DamageLarge#5,"""¡Hurra!"""
Trap#5,"""ひゃあ！\u3000わ、罠！？<br>恥ずかしいです……"""
ThankTrapRescue#5,"""……ふぅ、助かりました！<br>ありがとうございます☆"""
TrapRescueOther#5,"""¿DE ACUERDO?"""
MemberDamaged#5,"""No te fuerces..."""
MemberDead#5,"""そんな……<br>一緒に未来を守ろうって<br>約束したじゃないですか……"""
AbilityExe#5,"""なんだか調子が出てきました！<br>じゃんじゃん行きますよーっと☆"""
AbilitySpecial#5,"""なんでもできちゃいそうです！<br>マジカル★シエラにおまかせあれ☆"""
Resurrect#5,"""不肖シエラ！<br>まだまだ頑張りますよ！"""
PartyJoin#5,"""/ci2 2 ¡Dejame las batallas a mi!"""
Marvelous#5,"""¡Yo tampoco puedo perder!"""
IncidentJsApcBegin#5,"""/ci2 2 マジカル★シエラが、ぽわっと参上！<br>いけない子たちに、とっておきの<br>ふしぎな魔法をかけちゃいます☆"""
IncidentJsApcFailure#5,"""/ci4 2 そ、そんな……<br>ふしぎな魔法が通じないなんて……"""
IncidentJsApcSuccess#5,"""/ci2 2 やりました！\u3000これからも<br>マジカル★シエラのふしぎな魔法が<br>愛と希望をばらまきます☆"""
IncidentJsApcBeginEvo#5,"""/ci3 2 おやおや、ほしがりさんですね☆<br>マジカル★シエラのふしぎな魔法……<br>アンコールといきましょう！"""
EnemyWeak#6,"""Creo que yo tambien puedo ganar."""
EnemyLarge#6,"""abuela nya"""
EnemyBoss#6,"""Nya... Se ve fuerte nya"""
EnemyRare#6,"""Nya, ¿subespecies o especies raras nya?"""
EnemyBoost#6,"""Nya, estoy tan emocionada..."""
DestroyEnemy1#6,"""¡Hurra! ¡Nya!"""
DestroyEnemy2#6,"""¡Gane!"""
DestroyEnemy3#6,"""¡Es el poder de Palico!"""
CondFreeze#6,"""Parece un muйeco de nieve..."""
CondBurn#6,"""¡Hace demasiado calor!"""
CondShock#6,"""Nyaa esta hormigueando"""
CondPoison#6,"""Me siento mareado"""
CondPanic#6,"""Dar vueltas en circulos"""
CondStan#6,"""¡No puedo moverme, pero por favor no me dejes atras!"""
CondMirage#6,"""¿Donde esta tu marido nya...?"""
Die#6,"""Adios, te extraйo nya..."""
ThankHeal#6,"""¡Gracias nya!"""
ThankBuff#6,"""¡Estoy tan feliz!"""
ThankCure#6,"""¡Me siento mejor!"""
DefeatEnemy#6,"""¿Se acabo la caza?"""
LevelUp#6,"""¿Subio tu rango de cazador?"""
InvokeSkill1#6,"""¡Decidir!"""
InvokeSkill2#6,"""¡Dejamelo a mi!"""
InvokeSkill3#6,"""¡Te derrotare!"""
PBFull#6,"""¡Esto es perfecto, decidamos!"""
PBRelease#6,"""¡Dejanoslo a nosotros!"""
Avoid#6,"""¡Maullido!"""
HealSelf#6,"""¡Que te mejores nya!"""
BuffSelf#6,"""hare lo mejor que pueda"""
HealOther#6,"""La paciencia no es buena"""
BuffOther#6,"""No hay yeguas irrazonables nya"""
QuestStart1#6,"""¡Empieza la caza!"""
QuestEnd1#6,"""¡Si, la caza fue un exito!"""
IncidentStart#6,"""No, parece que algo va a pasar..."""
IncidentSuccess#6,"""¡Exitoso nya!"""
IncidentFailure#6,"""Nyaa... lo siento nya..."""
PSE#6,"""¿Nyaa? \u3000¿Algo esta por comenzar?"""
PSELevelUp#6,"""¿Miau nya? \u3000 ¿Debo continuar?"""
PSEBurst#6,"""Genial nya! \u3000¡Sorpresa nya!"""
HP30#6,"""¡Todavia esta bien!"""
HP10#6,"""Parece que voy a pasar una buena noche..."""
ItemRare#6,"""¿Conseguistes algo bueno?"""
DamageSmall#6,"""Nya..."""
DamageMiddle#6,"""duelo miau"""
DamageLarge#6,"""¡No te pierdas...!"""
Trap#6,"""¡Sere cazado!"""
ThankTrapRescue#6,"""Lamento haber caido en tu trampa..."""
TrapRescueOther#6,"""¡Consejos de Palico!"""
MemberDamaged#6,"""Ten cuidado nya"""
MemberDead#6,"""¡Adios, no nyaa...!"""
AbilityExe#6,"""¡Es un espiritu cazador nya!"""
AbilitySpecial#6,"""¡Cazador de Palico Nya!"""
Resurrect#6,"""Palico estara contigo hasta el final."""
PartyJoin#6,"""/ci2 2 Nya, mi marido."""
Marvelous#6,"""¡Como se esperaba de mi marido!"""
IncidentJsApcBegin#6,"""/ci2 2 旦那さんニャ！<br>お願いニャ、助けてほしいのニャ！"""
IncidentJsApcFailure#6,"""/ci4 2 ごめんなさいニャ……<br>ボク、オトモとして失格ニャ"""
IncidentJsApcSuccess#6,"""/ci2 2 旦那さんのおかげニャ！<br>大成功だニャ！"""
IncidentJsApcBeginEvo#6,"""/ci3 2 ニャニャ……？<br>まだなにか起きそうなのニャ"""
EnemyWeak#7,"""¡Vamos!"""
EnemyLarge#7,"""¡Esta cosa es simplemente grande...!"""
EnemyBoss#7,"""¡Porque no perdere!"""
EnemyRare#7,"""¡Oye, ese es raro!"""
EnemyBoost#7,"""ブーストされてたって<br>あたしが祓ってみせる！"""
DestroyEnemy1#7,"""¡Del mes proximo!"""
DestroyEnemy2#7,"""¡No puedo parar en este nivel!"""
DestroyEnemy3#7,"""¡Gracias Amamuragumo!"""
CondFreeze#7,"""¡Hace frio! \u3000Oye, ¿que es esto?"""
CondBurn#7,"""¡Tambien esta ardiendo! ? \u3000 ¡Extincion de incendios!"""
CondShock#7,"""¡Estoy entumecido...!"""
CondPoison#7,"""¿Que, veneno...? \u3000Es asqueroso..."""
CondPanic#7,"""あはっはっはー！<br>あっちがこっちでそっちがどっち？"""
CondStan#7,"""¡O mi cuerpo no se mueve...!"""
CondMirage#7,"""¡Mis ojos... estan parpadeando...!"""
Die#7,"""Cometi un error... ¡Lo siento a todos...!"""
ThankHeal#7,"""¡Gracias!"""
ThankBuff#7,"""¡Bien hecho! \u3000¡Eso fue util!"""
ThankCure#7,"""¡Uf, ahora esta bien!"""
DefeatEnemy#7,"""Bueno, ¡sigamos adelante!"""
LevelUp#7,"""¡No puedo darme el lujo de perder!"""
InvokeSkill1#7,"""¡Deshazte de tus dudas!"""
InvokeSkill2#7,"""¡Si somos Amamuragumo y yo!"""
InvokeSkill3#7,"""¡Un destello!"""
PBFull#7,"""¡No me engaйare mas!"""
PBRelease#7,"""¡Esta es mi... eleccion!"""
Avoid#7,"""¡Ja!"""
HealSelf#7,"""Necesito recuperarme adecuadamente."""
BuffSelf#7,"""¡Sin atajos!"""
HealOther#7,"""¿Estas bien? \u3000¡Se recuperara!"""
BuffOther#7,"""¡Aceptemos el desafio en perfectas condiciones!"""
QuestStart1#7,"""¿Nos vamos, Amamuragumo?"""
QuestEnd1#7,"""¡trabajo bueno!"""
IncidentStart#7,"""¡Algo... viene!"""
IncidentSuccess#7,"""Muy bien, ¡voila, voila!"""
IncidentFailure#7,"""ま、気を落とさないで！<br>次行くよ！\u3000次！"""
PSE#7,"""Esto es PSE..."""
PSELevelUp#7,"""Parece que el PSE se ha fortalecido."""
PSEBurst#7,"""すっごく綺麗……！<br>聖夜のベルが聞こえてきそう！"""
HP30#7,"""¡No se rompera a este nivel!"""
HP10#7,"""¡No me rendire todavia!"""
ItemRare#7,"""¡Es un regalo de Navidad!"""
